78.63.218.138:3128	HTTP	422,1047,1063	立陶宛 维尔纽斯市
78.109.137.225:3128	HTTP	297,1484,1484	俄罗斯
78.130.201.110:8080	HTTP	390,1000,1000	保加利亚
81.198.230.182:8080	HTTP	375,1828,1843	拉脱维亚
81.201.57.65:8080	HTTP	516,1204,1204	捷克
82.77.58.36:3128	HTTP    578,1656,1656	罗马尼亚
82.79.66.19:8080	HTTP	563,1407,1407	罗马尼亚
82.213.13.2:8080	HTTP	547,1282,1407	巴勒斯坦
85.185.149.31:80	HTTP	640,1656,1671	伊朗
88.255.147.83:8080	HTTP	500,1265,1265	土耳其
92.245.170.248:8080	HTTP	407,1407,1407	意大利
93.189.221.26:8080	HTTP	406,1562,1562	俄罗斯
103.247.43.218:8081	HTTP	219,1016,1031	印度尼西亚
103.247.219.156:8080	HTTP	234,1062,1078	印度尼西亚
106.186.31.191:8088	HTTP	188,1016,1016	日本 东京市KDDI通信公司
111.67.75.42:8080	HTTP	359,1203,1203	印度尼西亚
115.124.76.29:80	HTTP	359,1250,1281	印度尼西亚 雅加达市
118.97.243.2:3128	HTTP	297,1172,1203	印度尼西亚
119.252.160.34:8080	HTTP	266,1079,1079	印度尼西亚
142.26.148.74:80	HTTP	407,1204,1204	加拿大 落基大学
142.26.148.84:80	HTTP	375,1000,1000	加拿大 落基大学
145.255.4.150:8080	HTTP	313,1031,1406	俄罗斯
162.251.164.19:7808	HTTP	516,1203,1203	北美地区
162.251.164.19:8089	HTTP	500,1172,1172	北美地区
164.77.129.12:80	HTTP	563,1235,1235	智利
175.106.14.235:8080	HTTP	734,1734,1734	印度尼西亚
175.139.210.84:3128	HTTP	672,1375,1375	马来西亚 吉隆坡
176.61.136.76:8080	HTTP	625,1281,1281	瑞典
177.36.214.214:8080	HTTP	625,1875,1890	巴西
177.136.224.17:8080	HTTP	532,1532,1547	巴西
178.159.255.181:80	HTTP	312,1109,1109	白俄罗斯
179.60.241.173:8080	HTTP	469,1313,1313	拉美地区
180.153.32.9:8080	HTTP	31,1313,1313	上海市 电信
180.178.99.202:8080	HTTP	313,1391,1844	印度尼西亚 雅加达
180.180.121.100:8080	HTTP	484,1359,1375	泰国
180.180.121.121:80	HTTP	468,1078,1078	泰国
180.180.121.162:8080	HTTP	516,1282,1297	泰国
180.180.121.232:8080	HTTP	453,1093,1093	泰国
181.143.128.163:8080	HTTP	453,1218,1234	哥伦比亚
181.198.81.214:80	HTTP	500,1078,1078	厄瓜多尔
181.198.81.214:8080	HTTP	500,1094,1094	厄瓜多尔
182.52.235.10:80	HTTP	516,1282,1282	泰国
182.52.235.10:8080	HTTP	515,1312,1312	泰国
182.253.48.166:80	HTTP	500,1281,1297	印度尼西亚
182.253.49.105:8080	HTTP	532,1204,1204	印度尼西亚
182.253.72.226:8080	HTTP	562,1781,1781	印度尼西亚
182.253.73.82:8080	HTTP	516,1422,1422	印度尼西亚
186.91.122.45:8080	HTTP	562,1750,1781	委内瑞拉
186.103.143.214:8080	HTTP	610,1563,1579	智利
186.167.32.115:8080	HTTP	485,1141,1156	委内瑞拉
186.238.51.149:8080	HTTP	500,1047,1063	巴西
187.76.1.146:8080	HTTP	610,1719,1735	巴西
187.188.195.66:8080	HTTP	375,1140,1140	墨西哥
188.161.248.250:80	HTTP	546,1375,1375	巴勒斯坦
188.237.180.55:80	HTTP	594,1563,1563	摩尔多瓦
189.85.29.98:8080	HTTP	531,1453,1453	巴西
189.85.29.110:8080	HTTP	547,1360,1375	巴西
189.113.64.126:8080	HTTP	578,1453,1453	巴西
190.0.16.58:8080	HTTP	547,1172,1172	哥伦比亚
190.7.157.90:8080	HTTP	484,1140,1140	哥伦比亚
190.121.135.178:8080	HTTP	563,1282,1282	哥伦比亚 Córdoba大学
190.122.185.218:8080	HTTP	468,1000,1000	危地马拉
190.151.10.226:8080	HTTP	546,1203,1218	智利
190.184.144.70:8080	HTTP	438,1250,1250	哥伦比亚
190.184.144.78:8080	HTTP	468,1218,1218	哥伦比亚
190.214.41.91:8080	HTTP	547,1657,1672	厄瓜多尔
190.248.131.218:8080	HTTP	562,1672,1672	哥伦比亚
192.227.139.227:3127	HTTP	484,1078,1078	美国 纽约州伊利县威廉斯维尔村ColoCrossing有限责任公司
192.227.139.227:8089	HTTP	500,1078,1422	美国 纽约州伊利县威廉斯维尔村ColoCrossing有限责任公司
193.193.68.2:8080	HTTP	657,1328,1344	波兰
195.78.244.10:3128	HTTP	500,1953,1969	乌克兰
195.88.93.238:8080	HTTP	406,1031,1047	俄罗斯
195.114.128.9:3128	HTTP	656,1594,1594	乌克兰 敖德萨国立海事大学
195.114.128.12:3128	HTTP	532,1516,1516	乌克兰 敖德萨国立海事大学
200.5.113.202:8080	HTTP	734,1687,1687	阿根廷
200.54.92.187:3128	HTTP	484,1203,1203	智利
200.68.9.90:8080	HTTP	469,1250,1266	智利
200.68.9.92:8080	HTTP	500,1406,1406	智利
200.153.105.1:8080	HTTP	484,1453,1500	巴西 圣保罗
200.170.151.14:8080	HTTP	485,1329,1329	巴西 圣保罗
200.192.150.2:8080	HTTP	422,1187,1187	巴西 圣保罗
200.192.215.138:8080	HTTP	422,1625,1641	巴西 圣保罗
200.199.117.114:8080	HTTP	578,1719,1719	巴西 圣保罗
200.216.227.181:8080	HTTP	500,1094,1109	巴西 圣保罗
201.221.131.118:8080	HTTP	328,1157,1172	哥伦比亚
201.232.104.7:8080	HTTP	594,1500,1515	哥伦比亚
202.62.67.114:8080	HTTP	437,1125,1140	印度
202.110.74.245:9000	HTTP	281,1047,1062	河南省驻马店市 联通
202.112.31.203:1080	SOCKS5	468,921,2437	北京市 中国教育和科研网
202.143.148.58:8080	HTTP	297,1813,1813	泰国
203.78.36.245:81	HTTP	500,1015,1015	香港 数码通
203.78.36.245:82	HTTP	516,1000,1016	香港 数码通
203.78.36.245:83	HTTP	516,1000,1016	香港 数码通
203.78.36.245:84	HTTP	516,1000,1000	香港 数码通
203.78.36.245:85	HTTP	500,1000,1000	香港 数码通
203.144.218.136:3128	HTTP	516,1547,1547	泰国
203.144.218.137:3128	HTTP	516,1344,1344	泰国
203.146.82.253:80	HTTP	313,1000,1000	泰国 Chainat Technical College
203.161.24.12:1080	SOCKS4	453,1187,1812	印度尼西亚
204.84.216.200:80	HTTP	516,1141,1141	美国 北卡罗来纳州三角研究园北卡罗来纳州科研和教育网
210.212.97.139:3128	HTTP	594,1766,1766	印度 Malaviya National Institute of Technology Jaipur
211.138.121.35:80	HTTP	156,1625,1640	浙江省杭州市 移动
211.143.226.179:80	HTTP	78,1781,1781	江苏省常州市 移动
211.144.81.105:80	HTTP	47,1688,1703	上海市 有线通
211.154.83.46:80	HTTP	46,1031,1031	上海市杨浦区 有线通
211.167.105.79:80	HTTP	47,1594,1594	上海市 有线通
212.68.44.137:3128	HTTP	688,1485,1485	土耳其
212.126.96.229:8080	HTTP	453,1313,1313	伊拉克
217.219.93.52:8080	HTTP	812,1969,1969	伊朗
218.87.111.115:8080	HTTP	31,1390,1390	江西省新余市 上海网宿科技股份有限公司电信CDN节点
218.108.192.205:843	HTTP	281,1297,1297	浙江省杭州市 华数宽带
218.201.21.151:80	HTTP	94,1344,1344	重庆市 移动
218.201.21.154:82	HTTP	94,1406,1422	重庆市 移动
219.132.140.218:9999	HTTP	46,1250,1250	广东省梅州市 华鸿网吧
220.181.181.26:80	HTTP	47,1313,1313	北京市 北京千橡网景科技发展有限公司电信节点
220.248.100.206:63000	HTTP	47,1828,1828	上海市 联通
221.7.11.23:82	HTTP	250,1016,1016	新疆乌鲁木齐市 联通
221.130.17.39:80	HTTP	62,1125,1125	江苏省南京市 移动
221.130.18.125:80	HTTP	63,1938,1938	江苏省南京市 移动
221.130.18.157:80	HTTP	63,1828,1828	江苏省南京市 移动
221.130.23.40:80	HTTP	63,1016,1016	江苏省南京市 移动
221.130.23.89:8080	HTTP	78,1219,1219	江苏省南京市 移动
221.130.23.156:80	HTTP	62,1625,1625	江苏省南京市 移动
221.130.162.48:81	HTTP	63,1594,1594	安徽省合肥市 移动
221.130.162.48:82	HTTP	62,1296,1296	安徽省合肥市 移动
221.130.162.48:83	HTTP	62,1297,1297	安徽省合肥市 移动
221.130.162.48:84	HTTP	79,1172,1235	安徽省合肥市 移动
221.130.162.48:85	HTTP	62,1312,1312	安徽省合肥市 移动
221.130.162.203:83	HTTP	78,1203,1203	安徽省合肥市 移动
221.130.162.203:84	HTTP	78,1156,1156	安徽省合肥市 移动
221.130.162.242:82	HTTP	78,1094,1094	安徽省合肥市 移动
221.181.192.60:80	HTTP	62,1031,1031	江苏省常州市 移动
221.181.192.90:80	HTTP	62,1531,1531	江苏省常州市 移动
222.87.129.29:80	HTTP	31,1687,1687	贵州省六盘水市 电信IDC机房
222.88.240.19:9999	HTTP	78,1000,1000	河南省南阳市 电信ADSL
222.89.154.2:9000	HTTP	47,1297,1297	河南省驻马店市 电信ADSL
222.180.84.150:9999	HTTP	32,1313,1313	重庆市 电信
222.180.84.158:9999	HTTP	32,1125,1125	重庆市 电信
222.188.10.1:1080	SOCKS4	63,547,2750	江苏省盐城市 教育网
222.240.188.205:18186	HTTP	62,1922,1922	湖南省长沙市 电信
62.201.214.203:3128	SOCKS4	532,1266,2032	伊拉克
103.21.41.83:1080	SOCKS4	547,1375,2203	孟加拉
124.165.241.90:1080	SOCKS4	250,1687,2406	山西省吕梁市 联通
178.76.237.10:3128	HTTP	203,547,3047	俄罗斯
180.180.121.100:80	HTTP	469,1281,2422	泰国
186.216.161.91:8080	HTTP	672,1750,2140	巴西
190.167.198.154:8080	HTTP	484,1171,2156	多米尼加
210.22.115.162:3128	HTTP	1078,1640,1640	上海市 联通
220.168.83.251:3128	HTTP	1234,1781,1781	湖南省长沙市 电信
1.85.4.142:8080	HTTP	31,2328,2328	陕西省西安市 电信
27.24.158.132:80	HTTP	78,2828,2828	湖北省咸宁市 电信
27.24.158.132:83	HTTP	78,2656,2656	湖北省咸宁市 电信
27.24.158.151:80	HTTP	79,2782,2797	湖北省咸宁市 电信
27.24.158.151:81	HTTP	78,2781,2781	湖北省咸宁市 电信
27.24.158.153:80	HTTP	78,2188,2188	湖北省咸宁市 电信
27.24.158.154:80	HTTP	78,2547,2547	湖北省咸宁市 电信
27.24.158.154:81	HTTP	62,2515,2515	湖北省咸宁市 电信
27.24.158.154:82	HTTP	63,2469,2469	湖北省咸宁市 电信
27.24.158.154:83	HTTP	78,2469,2500	湖北省咸宁市 电信
27.24.158.154:84	HTTP	78,2328,2328	湖北省咸宁市 电信
27.24.158.155:83	HTTP	79,2375,2375	湖北省咸宁市 电信
31.192.178.250:8080	HTTP	266,2610,2672	俄罗斯
37.79.254.147:3128	HTTP	282,2344,2344	俄罗斯
41.188.38.5:8080	HTTP	844,2484,2500	马达加斯加
42.120.20.120:3128	HTTP	47,2437,2437	上海市 阿里巴巴软件(上海)有限公司
42.121.144.2:81	HTTP	297,2750,2750	上海市 阿里巴巴软件(上海)有限公司
58.215.52.147:8080	HTTP	47,2609,2609	江苏省无锡市 电信
60.160.32.129:8088	HTTP	47,2422,2422	云南省大理州大理市 电信
60.220.212.12:80	HTTP	187,2890,2890	山西省长治市 联通ADSL
61.143.248.100:1120	HTTP	63,2188,2188	广东省韶关市 电信
61.144.48.169:3128	HTTP	47,2328,2328	广东省广州市 电信ADSL
61.156.217.135:9000	HTTP	266,2141,2984	山东省东营市 联通
62.173.43.111:8080	HTTP	766,2563,2563	尼日利亚
79.120.71.29:5555	HTTP	672,2125,2141	俄罗斯
81.22.61.154:3128	HTTP	328,2172,2172	俄罗斯
82.77.50.158:3128	HTTP	625,2328,2328	罗马尼亚
82.78.161.56:8080	HTTP	719,2063,2079	罗马尼亚
85.185.42.6:8080	HTTP	468,2000,2000	伊朗
86.127.118.198:3128	HTTP	625,2109,2109	罗马尼亚
89.251.103.130:8080	HTTP	578,2156,2156	俄罗斯
91.188.39.14:8888	HTTP	968,2797,2797	拉脱维亚
91.241.21.10:8080	HTTP	359,2719,2734	伊朗
101.255.66.10:9876	HTTP	312,2141,2687	印度尼西亚
109.175.8.57:8080	HTTP	438,2422,2453	波斯尼亚和黑塞哥维那
109.195.34.64:8080	HTTP	609,2140,2156	俄罗斯
109.224.34.74:8080	HTTP	829,2766,2782	伊拉克
111.1.36.3:80	HTTP	187,2656,2656	浙江省杭州市 移动
111.1.36.24:80	HTTP	188,2250,2266	浙江省杭州市 移动
111.1.36.25:80	HTTP	188,2266,2282	浙江省杭州市 移动
111.1.36.26:80	HTTP	172,2438,2438	浙江省杭州市 移动
111.1.36.133:80	HTTP	156,2469,2469	浙江省杭州市 移动
111.161.64.141:80	HTTP	203,2968,2984	天津市 联通
111.161.64.150:80	HTTP	250,2719,2719	天津市 联通
112.65.233.189:3128	HTTP	563,2641,2641	上海市 联通IDC机房
114.80.240.6:8080	HTTP	47,2765,2781	上海市静安区 电信
114.104.203.3:81	HTTP	47,2172,2172	安徽省黄山市 电信
115.29.13.151:3128	HTTP	578,2937,2937	北京市 万网IDC机房
116.236.216.116:8080	HTTP	94,2547,2547	上海市长宁区 /普陀区电信
117.211.83.18:3128	HTTP	610,2078,2078	印度
119.97.151.167:13243	HTTP	47,2985,2985	湖北省武汉市 电信
120.197.85.173:15624	HTTP	141,2032,2032	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.198.230.64:80	HTTP	109,2234,2234	中国 移动
120.198.230.102:80	HTTP	125,2328,2328	中国 移动
120.198.230.102:81	HTTP	125,2313,2329	中国 移动
120.198.230.102:85	HTTP	125,2329,2344	中国 移动
121.52.146.117:8080	HTTP	640,2203,2203	巴基斯坦 Pakistan Education _ Research Network
122.96.59.99:80	HTTP	485,2141,2141	江苏省南京市 联通
122.96.59.99:83	HTTP	500,2172,2172	江苏省南京市 联通
122.96.59.99:843	HTTP	484,2140,2140	江苏省南京市 联通
122.96.59.100:80	HTTP	532,2829,2829	江苏省南京市 联通
122.96.59.100:81	HTTP	532,2266,2266	江苏省南京市 联通
122.96.59.100:82	HTTP	531,2375,2375	江苏省南京市 联通
122.96.59.100:83	HTTP	531,2281,2281	江苏省南京市 联通
122.96.59.100:843	HTTP	531,2265,2281	江苏省南京市 联通
122.96.59.102:80	HTTP	516,2203,2203	江苏省南京市 联通
122.96.59.102:81	HTTP	515,2203,2203	江苏省南京市 联通
122.96.59.102:82	HTTP	516,2203,2203	江苏省南京市 联通
122.96.59.102:83	HTTP	515,2203,2203	江苏省南京市 联通
124.78.81.53:8080	HTTP	47,2891,2891	上海市普陀区 电信
125.93.77.125:3128	HTTP	63,2407,2407	广东省东莞市 电信
139.0.16.202:8080	HTTP	516,2157,2157	印度尼西亚
162.251.113.10:7808	HTTP	468,2250,2250	北美地区
162.251.113.10:8089	HTTP	453,2250,2250	北美地区
163.125.98.236:9999	HTTP	250,2093,2093	广东省深圳市 联通
176.61.136.2:8080	HTTP	547,2125,2125	瑞典
176.215.1.224:3128	HTTP	843,2562,2562	俄罗斯
177.19.140.26:3128	HTTP	859,2062,2093	巴西
180.180.121.103:80	HTTP	484,2375,2984	泰国
180.180.122.214:8080	HTTP	453,2938,2938	泰国
183.129.198.234:84	HTTP	78,2656,2656	浙江省杭州市 电信
183.207.224.17:83	HTTP	63,2813,2813	江苏省 移动
183.207.228.137:80	HTTP	94,2766,2766	江苏省 移动
183.207.228.138:80	HTTP	78,2719,2719	江苏省 移动
183.207.228.139:80	HTTP	79,2719,2719	江苏省 移动
183.207.228.140:80	HTTP	78,2688,2688	江苏省 移动
183.207.229.12:80	HTTP	63,2516,2516	江苏省 移动
183.207.229.13:80	HTTP	62,2500,2500	江苏省 移动
183.232.25.41:81	HTTP	141,2438,2438	广东省广州市 移动
188.27.153.73:8080	HTTP	844,2125,2125	罗马尼亚
189.124.134.56:8080	HTTP	469,2016,2047	巴西
190.128.170.18:8080	HTTP	609,2000,2016	巴拉圭
202.51.178.114:80	HTTP	640,2031,2031	孟加拉
202.62.90.233:8080	HTTP	641,2141,2156	印度
202.112.31.203:8080	HTTP	422,2329,2329	北京市 中国教育和科研网
202.154.40.66:8080	HTTP	797,2860,2875	印度尼西亚
211.138.121.38:80	HTTP	203,2344,2344	浙江省杭州市 移动
213.133.141.197:8080	HTTP	515,2062,2062	英国
219.150.185.121:8080	HTTP	62,2359,2359	河南省周口市 电信
221.7.11.23:83	HTTP	250,2016,2016	新疆乌鲁木齐市 联通
221.130.17.57:80	HTTP	62,2828,2828	江苏省南京市 移动
221.130.17.57:81	HTTP	62,2734,2734	江苏省南京市 移动
221.130.17.57:82	HTTP	62,2750,2750	江苏省南京市 移动
221.130.17.57:83	HTTP	62,2734,2734	江苏省南京市 移动
221.130.17.57:84	HTTP	78,2641,2672	江苏省南京市 移动
221.130.23.35:80	HTTP	62,2625,2625	江苏省南京市 移动
221.130.23.36:80	HTTP	78,2640,2640	江苏省南京市 移动
221.130.23.37:80	HTTP	63,2547,2547	江苏省南京市 移动
221.130.23.42:80	HTTP	78,2250,2250	江苏省南京市 移动
221.130.162.242:8443	HTTP	78,2422,2422	安徽省合肥市 移动
222.179.234.110:9999	HTTP	16,2063,2079	重庆市涪陵区 电信
222.180.84.110:9999	HTTP	859,2844,2844	重庆市 电信
41.188.49.10:8080	HTTP	625,2281,3109	马达加斯加
88.198.64.141:8118	HTTP	469,2203,3172	德国
106.120.108.163:3128	HTTP	1641,2110,2125	北京市 电信
110.153.9.250:80	HTTP	1282,2360,2360	新疆巴音郭楞州库尔勒市 电信
117.239.50.157:8080	HTTP	641,1313,4266	印度
118.175.5.9:8080	HTTP	1032,2422,2422	泰国
120.197.85.173:24379	HTTP	1047,2828,2828	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
176.31.99.48:3128	HTTP	1047,2297,2297	法国
177.38.38.94:80	HTTP	1390,2640,2640	巴西
177.69.195.4:3128	HTTP	1344,2422,2438	巴西
187.86.253.198:80	HTTP	734,2562,3046	巴西
188.237.180.55:8080	HTTP	500,2860,3016	摩尔多瓦
192.227.139.227:7808	HTTP	1609,2187,2187	美国 纽约州伊利县威廉斯维尔村ColoCrossing有限责任公司
198.52.199.38:7808	HTTP	1797,2203,2203	加拿大
202.207.1.234:1080	SOCKS4	79,1079,4157	内蒙古呼和浩特市 内蒙古大学
213.122.178.99:8080	HTTP	1250,2797,2797	英国
217.169.209.2:6666	HTTP	1375,2812,2828	塞尔维亚
218.93.112.72:3128	HTTP	1000,2094,2094	江苏省常州市 电信ADSL
222.90.111.154:80	HTTP	1500,2594,2594	陕西省西安市 电信ADSL
27.24.158.152:80	HTTP	63,3547,3547	湖北省咸宁市 电信
42.120.22.25:3128	HTTP	765,3844,3844	上海市 阿里巴巴软件(上海)有限公司
58.215.52.142:8080	HTTP	47,3390,3390	江苏省无锡市 电信
61.143.158.245:808	HTTP	2078,2891,2906	广东省揭阳市 电信
61.148.203.62:3128	HTTP	719,3329,3329	北京市 联通ADSL
61.185.255.156:9000	HTTP	47,3906,3906	陕西省西安市 电信
62.173.43.111:80	HTTP	781,2578,4141	尼日利亚
77.249.40.94:8080	HTTP	532,3297,3313	荷兰
81.215.206.124:8080	HTTP	531,3344,3844	土耳其 伊斯坦布尔
82.114.92.33:8080	HTTP	594,3828,3844	阿尔巴尼亚
84.10.1.42:3128	HTTP	532,3657,3657	波兰
101.4.60.46:80	HTTP	203,3969,3969	北京市 北京奇虎科技有限公司教育网
111.161.126.88:8080	HTTP	156,3391,3391	天津市 联通
114.104.203.12:80	HTTP	47,3500,3500	安徽省黄山市 电信
118.194.217.174:80	HTTP	172,3609,3609	北京市 云林网络科技有限公司
119.97.151.139:24809	HTTP	47,3641,3641	湖北省武汉市 电信
119.97.151.147:11095	HTTP	31,3000,3000	湖北省武汉市 电信
119.97.151.147:33925	HTTP	47,3000,3000	湖北省武汉市 电信
119.97.151.157:17945	HTTP	47,3969,3969	湖北省武汉市 电信
119.97.151.166:18256	HTTP	47,3000,3000	湖北省武汉市 电信
119.97.151.167:34015	HTTP	2906,2937,2937	湖北省武汉市 电信
119.97.151.169:18186	HTTP	32,3907,3907	湖北省武汉市 电信
119.97.151.170:35010	HTTP	31,3906,3906	湖北省武汉市 电信
119.97.151.180:13374	HTTP	62,3015,3015	湖北省武汉市 电信
119.97.151.180:17403	HTTP	62,3000,3000	湖北省武汉市 电信
119.97.151.185:33719	HTTP	63,3157,3157	湖北省武汉市 电信
119.97.151.185:34043	HTTP	63,3047,3047	湖北省武汉市 电信
120.192.83.209:21557	HTTP	109,3312,3312	山东省济宁市 移动
120.197.85.173:11095	HTTP	125,3906,3906	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:17403	HTTP	125,3969,3969	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:20368	HTTP	125,3907,3907	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:21565	HTTP	125,3937,3937	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:21725	HTTP	109,3906,3906	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:29037	HTTP	125,3922,3922	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:29832	HTTP	109,3922,3922	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:33948	HTTP	125,3938,3938	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
120.197.85.173:34484	HTTP	125,3922,3922	广东省广州市 星云融创(北京)科技有限公司移动CDN节点
